tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1970-01-02 18:55:00,2019-08-01 00:07:43.6790,2019-08-01 00:50:38.9370,285.0,Broadway & E 14 St,40.73454567,-73.99074142,3060.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,39605,Subscriber,1976,1
1970-01-01 02:22:00,2019-08-01 00:07:45.2700,2019-08-01 00:10:07.9330,422.0,W 59 St & 10 Ave,40.770513,-73.988038,3356.0,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,30094,Subscriber,1982,1
1970-01-01 04:12:00,2019-08-01 00:07:51.4570,2019-08-01 00:12:03.5560,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,39780,Subscriber,1976,1
1970-01-01 16:12:00,2019-08-01 00:07:52.7140,2019-08-01 00:24:05.0510,3615.0,44 Dr & 21 St,40.748,-73.9460927,3573.0,35 St & 34 Ave,40.7580583,-73.9242751,20925,Subscriber,1982,1
1970-01-01 11:40:00,2019-08-01 00:08:01.2590,2019-08-01 00:19:42.0360,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,39361,Subscriber,1992,1
1970-01-01 15:45:00,2019-08-01 00:08:02.5580,2019-08-01 00:23:48.0910,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,28060,Subscriber,1996,1
1970-01-01 15:34:00,2019-08-01 00:08:03.4410,2019-08-01 00:23:38.2330,389.0,Broadway & Berry St,40.71044554,-73.96525063,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,25087,Customer,1969,0
1970-01-01 17:38:00,2019-08-01 00:08:07.0190,2019-08-01 00:25:45.2260,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,312.0,Allen St & Stanton St,40.722055,-73.989111,16747,Subscriber,1947,1
1970-01-01 21:07:00,2019-08-01 00:08:10.3350,2019-08-01 00:29:17.6860,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3086.0,Graham Ave & Conselyea St,40.715143,-73.944507,30011,Subscriber,1995,0
1970-01-01 12:04:00,2019-08-01 00:08:14.7520,2019-08-01 00:20:19.4350,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,3430.0,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,31236,Subscriber,1989,2
1970-01-01 05:19:00,2019-08-01 00:08:24.3760,2019-08-01 00:13:43.9560,3430.0,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,3668.0,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,26612,Subscriber,1992,2
1970-01-01 03:36:00,2019-08-01 00:08:28.4230,2019-08-01 00:12:04.5290,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,25661,Customer,1999,1
1970-01-01 11:29:00,2019-08-01 00:08:33.2980,2019-08-01 00:20:02.7310,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,31455,Subscriber,1993,1
1970-01-01 08:21:00,2019-08-01 00:08:33.7310,2019-08-01 00:16:55.3610,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,31659,Subscriber,1977,1
1970-01-01 02:45:00,2019-08-01 00:08:38.5350,2019-08-01 00:11:24.1010,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,35079,Subscriber,1997,1
1970-01-01 22:19:00,2019-08-01 00:08:44.8110,2019-08-01 00:31:04.0030,3060.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,3604.0,Rogers Ave & Sterling St,40.6630619,-73.9538746,20945,Customer,1969,0
1970-01-01 13:07:00,2019-08-01 00:08:48.7660,2019-08-01 00:21:56.5920,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,29425,Subscriber,1991,1
1970-01-01 03:35:00,2019-08-01 00:08:52.7750,2019-08-01 00:12:28.1010,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3071.0,Boerum St & Broadway,40.70538077,-73.94976519,19578,Subscriber,1986,1
1970-01-01 10:57:00,2019-08-01 00:08:54.6220,2019-08-01 00:19:52.0240,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,3427.0,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016,19029,Subscriber,1983,1
1970-01-01 08:26:00,2019-08-01 00:08:58.2340,2019-08-01 00:17:25.1040,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,39766,Subscriber,1985,1
1970-01-01 19:03:00,2019-08-01 00:09:01.4210,2019-08-01 00:28:04.4480,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,17147,Subscriber,1944,1
1970-01-01 02:21:00,2019-08-01 00:09:03.2880,2019-08-01 00:11:24.5860,3747.0,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,29764,Subscriber,1995,1
1970-01-01 06:02:00,2019-08-01 00:09:05.3500,2019-08-01 00:15:08.1830,3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,25930,Subscriber,1992,1
1970-01-02 13:54:00,2019-08-01 00:09:13.8560,2019-08-01 00:47:08.5590,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3516.0,31 St & Astoria Blvd,40.7699176,-73.9184057,30181,Subscriber,1979,1
1970-01-01 06:21:00,2019-08-01 00:09:18.4000,2019-08-01 00:15:40.0840,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3108.0,Nassau Ave & Russell St,40.72557,-73.94434,30308,Subscriber,1989,1
1970-01-01 22:25:00,2019-08-01 00:09:20.4420,2019-08-01 00:31:46.1340,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,259.0,South St & Whitehall St,40.70122128,-74.01234218,30221,Customer,1989,1
1970-01-01 10:18:00,2019-08-01 00:09:32.5500,2019-08-01 00:19:51.1700,261.0,Johnson St & Gold St,40.69474881,-73.98362464,3308.0,Kane St & Clinton St,40.6861758,-73.99645295,31570,Subscriber,1987,1
1970-01-01 01:49:00,2019-08-01 00:09:37.6360,2019-08-01 00:11:27.1250,3054.0,Greene Ave & Throop Ave,40.6894932,-73.942061,3054.0,Greene Ave & Throop Ave,40.6894932,-73.942061,32471,Subscriber,1986,2
1970-01-01 05:54:00,2019-08-01 00:09:40.3060,2019-08-01 00:15:34.3410,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,346.0,Bank St & Hudson St,40.73652889,-74.00618026,31623,Subscriber,1977,1
1970-01-01 05:30:00,2019-08-01 00:09:46.8150,2019-08-01 00:15:16.9530,229.0,Great Jones St,40.72743423,-73.99379025,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,17438,Customer,1989,2
1970-01-04 16:15:00,2019-08-01 00:09:48.7920,2019-08-01 01:38:04.4290,417.0,Barclay St & Church St,40.71291224,-74.01020234,427.0,Bus Slip & State St,40.701907,-74.013942,18649,Customer,1969,0
1970-01-02 15:23:00,2019-08-01 00:09:49.7250,2019-08-01 00:49:13.6900,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,20950,Subscriber,1994,1
1970-01-02 08:55:00,2019-08-01 00:09:55.4200,2019-08-01 00:42:51.3280,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,16290,Subscriber,1987,1
1970-01-01 03:22:00,2019-08-01 00:09:56.3590,2019-08-01 00:13:18.6210,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,39805,Subscriber,1988,1
1970-01-04 15:59:00,2019-08-01 00:09:57.5240,2019-08-01 01:37:57.1310,417.0,Barclay St & Church St,40.71291224,-74.01020234,427.0,Bus Slip & State St,40.701907,-74.013942,16755,Customer,1969,0
1970-01-01 03:21:00,2019-08-01 00:10:03.8400,2019-08-01 00:13:25.0910,3425.0,2 Ave & E 104 St,40.7892105,-73.94370784,3318.0,2 Ave & E 96 St,40.7839636,-73.9471673,38099,Subscriber,1979,1
1970-01-01 08:29:00,2019-08-01 00:10:04.2510,2019-08-01 00:18:33.5460,3585.0,Union St & Bedford Ave,40.6691783,-73.9554162,3755.0,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,32201,Subscriber,1985,1
1970-01-01 16:03:00,2019-08-01 00:10:04.7730,2019-08-01 00:26:08.4870,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,422.0,W 59 St & 10 Ave,40.770513,-73.988038,15677,Subscriber,1985,2
1970-01-02 10:17:00,2019-08-01 00:10:05.1190,2019-08-01 00:44:22.5720,401.0,Allen St & Rivington St,40.72019576,-73.98997825,346.0,Bank St & Hudson St,40.73652889,-74.00618026,38548,Customer,1992,2
1970-01-02 14:57:00,2019-08-01 00:10:07.6900,2019-08-01 00:49:04.7710,3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,30581,Customer,1969,0
1970-01-02 03:39:00,2019-08-01 00:10:09.5580,2019-08-01 00:37:49.3850,3350.0,W 100 St & Broadway,40.7973721,-73.97041192,517.0,Pershing Square South,40.751581,-73.97791,38759,Subscriber,1991,1
1970-01-01 05:25:00,2019-08-01 00:10:10.1560,2019-08-01 00:15:35.8510,3419.0,Douglass St & 4 Ave,40.6792788,-73.98154004,3405.0,5 St & 6 Ave,40.6704836,-73.98208968,25137,Subscriber,1969,1
1970-01-01 16:36:00,2019-08-01 00:10:15.8560,2019-08-01 00:26:52.0880,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,38642,Subscriber,1990,1
1970-01-01 06:13:00,2019-08-01 00:10:24.3120,2019-08-01 00:16:37.4910,3365.0,3 St & 7 Ave,40.6703837,-73.97839676,3416.0,7 Ave & Park Pl,40.6776147,-73.97324283,38692,Subscriber,1971,2
1970-01-01 06:04:00,2019-08-01 00:10:30.9530,2019-08-01 00:16:35.3620,3310.0,14 St & 7 Ave,40.663779,-73.98396846,3361.0,Carroll St & 6 Ave,40.6740886,-73.9787282,39344,Subscriber,1991,2
1970-01-01 17:49:00,2019-08-01 00:10:33.6780,2019-08-01 00:28:23.4420,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,28318,Customer,1969,0
1970-01-01 17:16:00,2019-08-01 00:10:35.0730,2019-08-01 00:27:51.8240,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,33773,Subscriber,1990,1
1970-01-01 07:59:00,2019-08-01 00:10:37.5020,2019-08-01 00:18:36.9220,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,3312.0,1 Ave & E 94 St,40.7817212,-73.94594,27115,Subscriber,1997,1
1970-01-01 02:58:00,2019-08-01 00:10:43.3630,2019-08-01 00:13:41.8900,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3417.0,Baltic St & 5 Ave,40.6795766,-73.97854971,18905,Subscriber,1980,1
1970-01-01 10:50:00,2019-08-01 00:11:00.2570,2019-08-01 00:21:50.7860,3345.0,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,3518.0,Lenox Ave & W 126 St,40.808442,-73.9452087,27627,Subscriber,2001,2
1970-01-01 06:21:00,2019-08-01 00:11:06.4980,2019-08-01 00:17:27.7670,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,391.0,Clark St & Henry St,40.69760127,-73.99344559,35170,Subscriber,1983,1
1970-01-01 22:17:00,2019-08-01 00:11:06.8040,2019-08-01 00:33:24.6670,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,3799.0,6 Ave & W 34 St,40.74964,-73.98805,31513,Customer,1997,1
1970-01-01 21:40:00,2019-08-01 00:11:07.7660,2019-08-01 00:32:48.3020,481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,39747,Subscriber,1994,1
1970-01-01 06:14:00,2019-08-01 00:11:14.2340,2019-08-01 00:17:28.5000,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,391.0,Clark St & Henry St,40.69760127,-73.99344559,32218,Customer,1969,0
1970-01-01 03:00:00,2019-08-01 00:11:17.2290,2019-08-01 00:14:17.9200,330.0,Reade St & Broadway,40.71450451,-74.00562789,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,39306,Subscriber,1984,1
1970-01-01 10:49:00,2019-08-01 00:11:18.2970,2019-08-01 00:22:08.2210,303.0,Mercer St & Spring St,40.72362738,-73.99949601,361.0,Allen St & Hester St,40.71605866,-73.99190759,30359,Subscriber,1992,2
1970-01-02 05:04:00,2019-08-01 00:11:25.6300,2019-08-01 00:40:30.3650,3576.0,Park Pl & Vanderbilt Ave,40.6767,-73.969024,3046.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,33981,Subscriber,1988,2
1970-01-01 08:20:00,2019-08-01 00:11:25.6340,2019-08-01 00:19:45.7200,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,497.0,E 17 St & Broadway,40.73704984,-73.99009296,32814,Subscriber,1986,1
1970-01-01 11:29:00,2019-08-01 00:11:36.1580,2019-08-01 00:23:05.3230,3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,34192,Customer,1969,0
1970-01-01 11:39:00,2019-08-01 00:11:36.2560,2019-08-01 00:23:15.7330,3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,28023,Customer,1969,0
1970-01-01 06:22:00,2019-08-01 00:11:41.1890,2019-08-01 00:18:04.1150,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,39085,Subscriber,1956,2
1970-01-01 09:34:00,2019-08-01 00:11:44.9220,2019-08-01 00:21:18.9540,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,3100.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,20935,Subscriber,1985,1
1970-01-01 02:56:00,2019-08-01 00:11:45.2980,2019-08-01 00:14:41.8940,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,32845,Subscriber,1979,1
1970-01-01 12:36:00,2019-08-01 00:11:47.0080,2019-08-01 00:24:23.2400,346.0,Bank St & Hudson St,40.73652889,-74.00618026,458.0,11 Ave & W 27 St,40.751396,-74.005226,35076,Subscriber,1993,1
1970-01-01 07:08:00,2019-08-01 00:11:56.9300,2019-08-01 00:19:05.0880,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,30082,Customer,1994,1
1970-01-01 07:05:00,2019-08-01 00:12:03.0930,2019-08-01 00:19:08.8140,3318.0,2 Ave & E 96 St,40.7839636,-73.9471673,3493.0,E 118 St & 3 Ave,40.799139,-73.9389152,26511,Subscriber,1990,1
1970-01-01 10:02:00,2019-08-01 00:12:07.8550,2019-08-01 00:22:10.4510,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,3100.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,17042,Customer,1969,0
1970-01-01 10:13:00,2019-08-01 00:12:10.8000,2019-08-01 00:22:24.3490,3419.0,Douglass St & 4 Ave,40.6792788,-73.98154004,3319.0,14 St & 5 Ave,40.666287,-73.98895053,18498,Customer,1969,0
1970-01-01 13:54:00,2019-08-01 00:12:11.2510,2019-08-01 00:26:05.2980,3318.0,2 Ave & E 96 St,40.7839636,-73.9471673,3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,34332,Customer,2000,1
1970-01-01 08:22:00,2019-08-01 00:12:24.2670,2019-08-01 00:20:46.9250,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,513.0,W 56 St & 10 Ave,40.768254,-73.988639,25700,Subscriber,1987,1
1970-01-01 12:44:00,2019-08-01 00:12:28.3700,2019-08-01 00:25:12.6520,3419.0,Douglass St & 4 Ave,40.6792788,-73.98154004,3313.0,6 Ave & 12 St,40.6663181,-73.9854617,20958,Subscriber,1982,1
1970-01-01 04:35:00,2019-08-01 00:12:38.0780,2019-08-01 00:17:13.1530,3454.0,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,3456.0,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,39548,Subscriber,1982,1
1970-01-01 10:21:00,2019-08-01 00:12:44.1860,2019-08-01 00:23:06.1690,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,27272,Subscriber,1991,1
1970-01-02 07:25:00,2019-08-01 00:12:50.4930,2019-08-01 00:44:15.5630,3517.0,31 St & Hoyt Ave N,40.7711528,-73.9170074,3610.0,Vernon Blvd & 30 Rd,40.770845,-73.934171,33792,Subscriber,1955,2
1970-01-01 04:39:00,2019-08-01 00:12:52.0700,2019-08-01 00:17:31.5140,3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3108.0,Nassau Ave & Russell St,40.72557,-73.94434,38676,Subscriber,1980,1
1970-01-01 09:05:00,2019-08-01 00:12:52.1260,2019-08-01 00:21:57.9440,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,3737.0,Stanton St & Norfolk St,40.720747,-73.986274,39369,Subscriber,1976,2
1970-01-02 01:53:00,2019-08-01 00:12:52.5340,2019-08-01 00:38:45.5730,3771.0,McKibbin St & Bogart St,40.706237,-73.933871,3113.0,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,39143,Customer,1990,1
1970-01-01 08:58:00,2019-08-01 00:12:52.7480,2019-08-01 00:21:51.0640,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,19428,Subscriber,1994,1
1970-01-01 19:30:00,2019-08-01 00:12:54.3520,2019-08-01 00:32:24.8330,3077.0,Stagg St & Union Ave,40.70877084,-73.95095259,224.0,Spruce St & Nassau St,40.71146364,-74.00552427,35317,Subscriber,1988,1
1970-01-01 09:26:00,2019-08-01 00:12:56.4510,2019-08-01 00:22:22.8510,3504.0,E 123 St & Lexington Ave,40.8029263,-73.9379,3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,38195,Subscriber,1985,1
1970-01-01 06:46:00,2019-08-01 00:12:56.4680,2019-08-01 00:19:42.5720,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,340.0,Madison St & Clinton St,40.71269042,-73.98776323,21677,Subscriber,1997,1
1970-01-01 10:11:00,2019-08-01 00:13:06.9090,2019-08-01 00:23:17.9570,340.0,Madison St & Clinton St,40.71269042,-73.98776323,279.0,Peck Slip & Front St,40.707873,-74.00167,39833,Subscriber,1965,2
1970-01-01 06:59:00,2019-08-01 00:13:08.4600,2019-08-01 00:20:07.8610,469.0,Broadway & W 53 St,40.76344058,-73.98268129,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,39892,Subscriber,1971,1
1970-01-01 05:08:00,2019-08-01 00:13:19.7060,2019-08-01 00:18:27.7880,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,15278,Subscriber,1996,2
1970-01-01 04:16:00,2019-08-01 00:13:31.9690,2019-08-01 00:17:48.7040,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,31284,Subscriber,1956,1
1970-01-01 09:36:00,2019-08-01 00:13:34.1360,2019-08-01 00:23:11.1120,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,32036,Subscriber,1996,2
1970-01-01 09:16:00,2019-08-01 00:13:44.8880,2019-08-01 00:23:01.1460,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,25456,Customer,1997,2
1970-01-01 03:52:00,2019-08-01 00:13:46.6030,2019-08-01 00:17:39.1180,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,27607,Subscriber,1983,1
1970-01-01 05:24:00,2019-08-01 00:13:49.3660,2019-08-01 00:19:13.6610,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,34954,Subscriber,1984,2
1970-01-01 07:45:00,2019-08-01 00:14:03.5070,2019-08-01 00:21:48.9850,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,18596,Subscriber,1974,2
1970-01-01 08:00:00,2019-08-01 00:14:13.7390,2019-08-01 00:22:14.5830,3382.0,Carroll St & Smith St,40.680611,-73.99475825,3486.0,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134,30304,Subscriber,1990,1
1970-01-02 17:07:00,2019-08-01 00:14:28.1200,2019-08-01 00:55:35.6880,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,3768.0,Waterbury St & Stagg St,40.71019,-73.93734,28497,Subscriber,1976,1
1970-01-01 11:41:00,2019-08-01 00:14:29.1660,2019-08-01 00:26:11.0900,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,382.0,University Pl & E 14 St,40.73492695,-73.99200509,39306,Subscriber,1965,1
1970-01-01 14:17:00,2019-08-01 00:14:29.2090,2019-08-01 00:28:46.3140,285.0,Broadway & E 14 St,40.73454567,-73.99074142,489.0,10 Ave & W 28 St,40.75066386,-74.00176802,35025,Subscriber,1985,1
1970-01-02 02:11:00,2019-08-01 00:14:29.7450,2019-08-01 00:40:41.2050,3383.0,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,39397,Subscriber,1963,2
1970-01-01 07:08:00,2019-08-01 00:14:34.0340,2019-08-01 00:21:42.2320,3263.0,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,20268,Subscriber,1996,1
1970-01-02 07:40:00,2019-08-01 00:14:35.1150,2019-08-01 00:46:15.2420,291.0,Madison St & Montgomery St,40.713126,-73.984844,502.0,Henry St & Grand St,40.714215,-73.981346,39268,Subscriber,1978,2
1970-01-01 08:16:00,2019-08-01 00:14:42.8160,2019-08-01 00:22:59.7990,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,382.0,University Pl & E 14 St,40.73492695,-73.99200509,38848,Subscriber,1983,1
1970-01-01 17:44:00,2019-08-01 00:14:46.3700,2019-08-01 00:32:30.3790,530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,34418,Subscriber,1983,1
1970-01-01 04:59:00,2019-08-01 00:14:49.2490,2019-08-01 00:19:48.5610,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,3737.0,Stanton St & Norfolk St,40.720747,-73.986274,32057,Subscriber,1974,2
1970-01-01 06:14:00,2019-08-01 00:14:55.8840,2019-08-01 00:21:09.8980,3419.0,Douglass St & 4 Ave,40.6792788,-73.98154004,3329.0,Degraw St & Smith St,40.6829151,-73.99318208,31587,Subscriber,1985,1
1970-01-01 16:17:00,2019-08-01 00:14:57.1580,2019-08-01 00:31:14.7700,3307.0,West End Ave & W 94 St,40.7941654,-73.974124,3366.0,West End Ave & W 107 St,40.8021174,-73.9681805305,31112,Subscriber,1976,2
1970-01-01 16:49:00,2019-08-01 00:15:01.4810,2019-08-01 00:31:50.7870,309.0,Murray St & West St,40.7149787,-74.013012,259.0,South St & Whitehall St,40.70122128,-74.01234218,38296,Subscriber,1974,2
1970-01-01 06:07:00,2019-08-01 00:15:01.7350,2019-08-01 00:21:09.2490,3419.0,Douglass St & 4 Ave,40.6792788,-73.98154004,3329.0,Degraw St & Smith St,40.6829151,-73.99318208,21587,Subscriber,1985,1
1970-01-01 16:35:00,2019-08-01 00:15:12.1230,2019-08-01 00:31:47.3190,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,3718.0,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,17832,Subscriber,1936,2
1970-01-01 09:10:00,2019-08-01 00:15:20.6040,2019-08-01 00:24:30.8540,519.0,Pershing Square North,40.751873,-73.977706,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,27116,Subscriber,1990,1
1970-01-01 03:03:00,2019-08-01 00:15:27.3820,2019-08-01 00:18:30.6390,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,19750,Subscriber,1975,1
1970-01-01 08:44:00,2019-08-01 00:15:27.5800,2019-08-01 00:24:12.4840,422.0,W 59 St & 10 Ave,40.770513,-73.988038,530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,28654,Customer,1969,0
1970-01-01 09:26:00,2019-08-01 00:15:35.8500,2019-08-01 00:25:02.6640,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,18763,Subscriber,1957,1
1970-01-01 19:30:00,2019-08-01 00:15:44.7610,2019-08-01 00:35:15.1410,259.0,South St & Whitehall St,40.70122128,-74.01234218,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,18491,Subscriber,1988,1
1970-01-01 07:03:00,2019-08-01 00:15:45.1730,2019-08-01 00:22:48.4870,382.0,University Pl & E 14 St,40.73492695,-73.99200509,3427.0,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666016,30817,Subscriber,1990,2
1970-01-01 06:20:00,2019-08-01 00:15:46.9810,2019-08-01 00:22:07.3800,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,19792,Subscriber,1969,1
1970-01-01 04:36:00,2019-08-01 00:15:48.2100,2019-08-01 00:20:24.2710,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,28989,Subscriber,1974,1
1970-01-01 08:26:00,2019-08-01 00:15:49.2700,2019-08-01 00:24:15.5040,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,39201,Subscriber,1960,1
1970-01-01 03:58:00,2019-08-01 00:15:52.1870,2019-08-01 00:19:50.9950,3069.0,Lorimer St & Broadway,40.70411791,-73.94818595,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,35073,Subscriber,1997,1
1970-01-01 02:02:00,2019-08-01 00:15:53.3970,2019-08-01 00:17:55.5360,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,25401,Subscriber,1992,1
